"id","nombre","apellido","correo","direccion","telefono","carrera_id","createdAt","sexo","FechaNacimiento","updatedAt","matricula","curso_id","estudiante_id","createdAt","updatedAt","id","materia","profesor_id","FechaInicio","FechaFin","sucursal_id","createdAt","updatedAt"
169,Roberto,Martinez,roberto.martinez168@upb.edu,Calle 369 #11,"06606173",19,"2024-06-26",masculino,"2000-11-23","2024-06-26",PWQDBXK3LX,30,169,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
184,Andres,Hernandez,andres.hernandez183@upb.edu,Calle 48 #84,"97253459",5,"2024-06-26",prefiero no decirlo,"2001-01-09","2024-06-26",US3W7NS0Y4,30,184,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
197,Miguel,Perez,miguel.perez196@upb.edu,Calle 630 #91,"46190868",19,"2024-06-26",masculino,"2002-09-23","2024-06-26",U5Q57S2A6S,30,197,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
198,Andres,Fernandez,andres.fernandez197@upb.edu,Calle 334 #76,"64413058",21,"2024-06-26",prefiero no decirlo,"2004-11-02","2024-06-26","31P7OUJKR6",30,198,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
201,Luis,Romero,luis.romero200@upb.edu,Calle 610 #79,"67720855",12,"2024-06-26",femenino,"2003-03-14","2024-06-26",TI2RGKB4DS,30,201,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
207,Elena,Gonzalez,elena.gonzalez206@upb.edu,Calle 459 #90,"66705903",13,"2024-06-26",femenino,"2003-01-26","2024-06-26","15UFAQTT1H",30,207,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
221,Luis,Fernandez,luis.fernandez220@upb.edu,Calle 979 #82,"46926190",20,"2024-06-26",prefiero no decirlo,"2004-11-06","2024-06-26","2QV9WJCVLI",30,221,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
226,Carlos,Ortega,carlos.ortega225@upb.edu,Calle 426 #33,"85247213",26,"2024-06-26",femenino,"2005-09-06","2024-06-26","0HYXSCYUIL",30,226,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
248,Laura,Rojas,laura.rojas247@upb.edu,Calle 98 #37,"42267511",20,"2024-06-26",masculino,"2004-07-29","2024-06-26",VDKCBMU3OE,30,248,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
255,Carmen,Castro,carmen.castro254@upb.edu,Calle 43 #79,"90105642",19,"2024-06-26",masculino,"2000-07-08","2024-06-26","2QTYU9NF30",30,255,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
287,Jose,Mendoza,jose.mendoza286@upb.edu,Calle 522 #29,"10017128",1,"2024-06-26",masculino,"2002-01-06","2024-06-26",UER0U2Z51I,30,287,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
296,Pedro,Sanchez,pedro.sanchez295@upb.edu,Calle 438 #85,"11433186",16,"2024-06-26",masculino,"2002-06-24","2024-06-26",G34MW48A5N,30,296,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
306,Carlos,Navarro,carlos.navarro305@upb.edu,Calle 443 #39,"31059317",16,"2024-06-26",prefiero no decirlo,"2002-04-27","2024-06-26",F3LGKCXL6M,30,306,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
320,Jose,Rojas,jose.rojas319@upb.edu,Calle 260 #35,"92256149",26,"2024-06-26",prefiero no decirlo,"2000-04-22","2024-06-26",I0S9G7O3KN,30,320,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
364,Ana,Vargas,ana.vargas363@upb.edu,Calle 565 #8,"07641764",10,"2024-06-26",femenino,"2002-01-17","2024-06-26",O9GKLQELWC,30,364,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
366,Luis,Romero,luis.romero365@upb.edu,Calle 799 #51,"97708293",6,"2024-06-26",prefiero no decirlo,"2000-12-23","2024-06-26",C21QA8BUMB,30,366,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
381,Maria,Suarez,maria.suarez380@upb.edu,Calle 758 #87,"19769978",29,"2024-06-26",femenino,"2001-11-19","2024-06-26",D9RY6RH6QO,30,381,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
389,Angela,Ramirez,angela.ramirez388@upb.edu,Calle 354 #89,"21212370",11,"2024-06-26",femenino,"2005-12-04","2024-06-26",OIHKJAE9IZ,30,389,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
406,Miguel,Sanchez,miguel.sanchez405@upb.edu,Calle 507 #21,"03678199",29,"2024-06-26",masculino,"2003-02-02","2024-06-26",R96C3M2F92,30,406,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
409,Roberto,Lopez,roberto.lopez408@upb.edu,Calle 307 #8,"52043123",21,"2024-06-26",prefiero no decirlo,"2000-08-17","2024-06-26",S9WJFK96AL,30,409,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
413,Angela,Martinez,angela.martinez412@upb.edu,Calle 85 #5,"86269003",12,"2024-06-26",femenino,"2000-06-23","2024-06-26",MWCFO0I3EX,30,413,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
419,Marta,Hernandez,marta.hernandez418@upb.edu,Calle 739 #11,"84309902",9,"2024-06-26",masculino,"2000-10-01","2024-06-26","7649AE04O5",30,419,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
423,Jose,Garcia,jose.garcia422@upb.edu,Calle 945 #51,"78613944",25,"2024-06-26",prefiero no decirlo,"2004-11-26","2024-06-26",ASEJFVPXZF,30,423,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
424,Sofia,Lopez,sofia.lopez423@upb.edu,Calle 324 #20,"20108717",30,"2024-06-26",prefiero no decirlo,"2005-10-29","2024-06-26",RIG77B5N6M,30,424,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
486,Carmen,Vargas,carmen.vargas485@upb.edu,Calle 790 #40,"06839993",7,"2024-06-26",masculino,"2003-10-20","2024-06-26",CKT20CKJJL,30,486,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
496,David,Mendoza,david.mendoza495@upb.edu,Calle 702 #53,"74071754",9,"2024-06-26",prefiero no decirlo,"2004-09-01","2024-06-26","2UH0EAI8UU",30,496,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
499,Maria,Ramirez,maria.ramirez498@upb.edu,Calle 253 #84,"48728721",15,"2024-06-26",femenino,"2001-12-06","2024-06-26",K63FIYOUG9,30,499,"2024-06-26","2024-06-26",30,6,429,"2024-07-13","2024-08-08",2,"2024-06-26","2024-06-26"
7,Carlos,Ortega,carlos.ortega6@upb.edu,Calle 826 #13,"10237328",29,"2024-06-26",prefiero no decirlo,"2005-08-09","2024-06-26",HMRAESA59U,31,7,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
14,Lucia,Sanchez,lucia.sanchez13@upb.edu,Calle 176 #59,"17384201",25,"2024-06-26",masculino,"2004-11-17","2024-06-26",ZYIV8KXDZQ,31,14,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
24,Maria,Navarro,maria.navarro23@upb.edu,Calle 139 #96,"49710287",20,"2024-06-26",masculino,"2002-04-30","2024-06-26","8MM5YAXY1X",31,24,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
26,Pedro,Fernandez,pedro.fernandez25@upb.edu,Calle 357 #30,"20021953",29,"2024-06-26",masculino,"2002-03-02","2024-06-26",UTCNP1YINO,31,26,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
39,Lucia,Romero,lucia.romero38@upb.edu,Calle 999 #19,"08356895",30,"2024-06-26",prefiero no decirlo,"2005-07-05","2024-06-26",V57YER9THK,31,39,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
54,Elena,Mendoza,elena.mendoza53@upb.edu,Calle 58 #37,"60358729",10,"2024-06-26",masculino,"2003-06-22","2024-06-26",OBKK6A9PXQ,31,54,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
60,Miguel,Sanchez,miguel.sanchez59@upb.edu,Calle 410 #34,"51790838",26,"2024-06-26",masculino,"2005-04-21","2024-06-26",NJTVIU8ALA,31,60,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
61,David,Rodriguez,david.rodriguez60@upb.edu,Calle 46 #54,"77814300",30,"2024-06-26",prefiero no decirlo,"2000-01-23","2024-06-26",X19W0B0HR2,31,61,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
64,Laura,Navarro,laura.navarro63@upb.edu,Calle 572 #17,"70782222",22,"2024-06-26",prefiero no decirlo,"2003-02-02","2024-06-26",XNYO7DTM5J,31,64,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
68,Ana,Lopez,ana.lopez67@upb.edu,Calle 682 #9,"06987135",2,"2024-06-26",masculino,"2000-02-06","2024-06-26",O9H1O5V0EK,31,68,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
71,Pedro,Gonzalez,pedro.gonzalez70@upb.edu,Calle 441 #21,"52553673",29,"2024-06-26",prefiero no decirlo,"2000-01-27","2024-06-26",DAY2GMJD0I,31,71,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
78,David,Rodriguez,david.rodriguez77@upb.edu,Calle 117 #20,"86078874",15,"2024-06-26",masculino,"2002-10-19","2024-06-26",HHS6252OPE,31,78,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
80,Maria,Romero,maria.romero79@upb.edu,Calle 358 #96,"03508779",30,"2024-06-26",femenino,"2002-02-20","2024-06-26","9EUKBYHEBX",31,80,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
88,Ana,Vargas,ana.vargas87@upb.edu,Calle 753 #58,"04498889",23,"2024-06-26",femenino,"2004-04-02","2024-06-26",A5EJ6ZOXOQ,31,88,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
103,Lucia,Perez,lucia.perez102@upb.edu,Calle 859 #37,"71836310",21,"2024-06-26",prefiero no decirlo,"2000-01-25","2024-06-26",EQG6FX4GVG,31,103,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
113,Luis,Ortega,luis.ortega112@upb.edu,Calle 893 #31,"39893647",14,"2024-06-26",prefiero no decirlo,"2000-03-25","2024-06-26","3PUJ609B4A",31,113,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
115,Roberto,Reyes,roberto.reyes114@upb.edu,Calle 567 #58,"86884865",5,"2024-06-26",femenino,"2002-06-26","2024-06-26",BUT5KRUU9W,31,115,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
116,Miguel,Hernandez,miguel.hernandez115@upb.edu,Calle 739 #27,"47878036",4,"2024-06-26",femenino,"2005-09-26","2024-06-26",BCRNVYZLYB,31,116,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
123,Jorge,Ramirez,jorge.ramirez122@upb.edu,Calle 472 #67,"22046127",20,"2024-06-26",masculino,"2001-06-24","2024-06-26",O0RAPZ75UY,31,123,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
158,Miguel,Romero,miguel.romero157@upb.edu,Calle 89 #73,"76192175",3,"2024-06-26",masculino,"2002-12-25","2024-06-26",IRVPIHU2PP,31,158,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
170,Isabel,Martinez,isabel.martinez169@upb.edu,Calle 519 #100,"49331906",20,"2024-06-26",masculino,"2001-08-04","2024-06-26",F9NFU7AW8D,31,170,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
179,Carmen,Vargas,carmen.vargas178@upb.edu,Calle 327 #61,"38688520",1,"2024-06-26",prefiero no decirlo,"2004-08-09","2024-06-26","81URMB0OW0",31,179,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
187,Pedro,Rojas,pedro.rojas186@upb.edu,Calle 731 #68,"36851981",22,"2024-06-26",femenino,"2005-07-18","2024-06-26",C5PTPS0XGB,31,187,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
189,Lucia,Garcia,lucia.garcia188@upb.edu,Calle 894 #87,"75751981",3,"2024-06-26",prefiero no decirlo,"2000-01-17","2024-06-26",KOI7SNYU4R,31,189,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
200,Carmen,Fernandez,carmen.fernandez199@upb.edu,Calle 671 #41,"69036587",8,"2024-06-26",femenino,"2000-03-26","2024-06-26",OR9E28DOP9,31,200,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
203,Ana,Romero,ana.romero202@upb.edu,Calle 469 #43,"98394792",21,"2024-06-26",masculino,"2001-11-07","2024-06-26",I9AVQMD3OH,31,203,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
212,Luis,Vargas,luis.vargas211@upb.edu,Calle 901 #22,"34690124",22,"2024-06-26",femenino,"2003-02-15","2024-06-26",QKWY2ULUHN,31,212,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
228,Roberto,Martinez,roberto.martinez227@upb.edu,Calle 754 #93,"66839098",20,"2024-06-26",masculino,"2001-06-19","2024-06-26","4270CBFN5J",31,228,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
236,Sofia,Reyes,sofia.reyes235@upb.edu,Calle 718 #46,"95044644",2,"2024-06-26",masculino,"2001-08-26","2024-06-26",G4TZ7UZ63C,31,236,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
240,Carlos,Navarro,carlos.navarro239@upb.edu,Calle 23 #6,"26710525",1,"2024-06-26",masculino,"2005-02-10","2024-06-26",LUK3N1UBI5,31,240,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
244,Carlos,Garcia,carlos.garcia243@upb.edu,Calle 25 #73,"72098130",16,"2024-06-26",masculino,"2000-12-11","2024-06-26",VEVMOKCYII,31,244,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
259,Carlos,Rodriguez,carlos.rodriguez258@upb.edu,Calle 266 #96,"82506246",12,"2024-06-26",prefiero no decirlo,"2001-02-01","2024-06-26",QJIC61O02K,31,259,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
268,Roberto,Lopez,roberto.lopez267@upb.edu,Calle 568 #1,"61947943",27,"2024-06-26",masculino,"2000-10-03","2024-06-26",A4MLW20AD5,31,268,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
295,Elena,Martinez,elena.martinez294@upb.edu,Calle 999 #76,"38454731",23,"2024-06-26",prefiero no decirlo,"2002-09-28","2024-06-26",ZJSLG7MF39,31,295,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
323,Lucia,Suarez,lucia.suarez322@upb.edu,Calle 893 #87,"92853308",6,"2024-06-26",femenino,"2003-07-20","2024-06-26","191DIZP0AQ",31,323,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
326,Laura,Hernandez,laura.hernandez325@upb.edu,Calle 551 #53,"61697700",23,"2024-06-26",prefiero no decirlo,"2000-02-20","2024-06-26",U9QDBXP3MF,31,326,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
327,Marta,Romero,marta.romero326@upb.edu,Calle 546 #71,"83240142",1,"2024-06-26",prefiero no decirlo,"2000-05-26","2024-06-26",SW2BJRLBSN,31,327,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
341,Isabel,Martinez,isabel.martinez340@upb.edu,Calle 998 #6,"53903412",15,"2024-06-26",prefiero no decirlo,"2003-04-01","2024-06-26",XAL5VE01SG,31,341,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
361,Lucia,Garcia,lucia.garcia360@upb.edu,Calle 960 #71,"51438285",23,"2024-06-26",prefiero no decirlo,"2004-04-16","2024-06-26",LYO36WJWRN,31,361,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
391,Andres,Rodriguez,andres.rodriguez390@upb.edu,Calle 807 #94,"58035864",5,"2024-06-26",prefiero no decirlo,"2000-08-24","2024-06-26",G3L7WIIKHN,31,391,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
395,Carlos,Garcia,carlos.garcia394@upb.edu,Calle 52 #34,"19915522",6,"2024-06-26",femenino,"2004-06-18","2024-06-26",VIKWVT0HCY,31,395,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
397,David,Perez,david.perez396@upb.edu,Calle 932 #45,"10036820",17,"2024-06-26",femenino,"2002-07-06","2024-06-26",N0JGHC7TZV,31,397,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
408,Isabel,Morales,isabel.morales407@upb.edu,Calle 32 #88,"02576898",5,"2024-06-26",masculino,"2003-10-23","2024-06-26",XG6P4PVPM6,31,408,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
410,Miguel,Vargas,miguel.vargas409@upb.edu,Calle 651 #28,"68329268",4,"2024-06-26",prefiero no decirlo,"2000-09-20","2024-06-26",MLMQ6VIQN3,31,410,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
421,Pedro,Mendoza,pedro.mendoza420@upb.edu,Calle 472 #12,"07715575",10,"2024-06-26",prefiero no decirlo,"2000-02-18","2024-06-26",O5YACQEWMS,31,421,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
436,Andres,Rodriguez,andres.rodriguez435@upb.edu,Calle 269 #4,"25860126",24,"2024-06-26",prefiero no decirlo,"2003-11-26","2024-06-26",OJBZ3X0N41,31,436,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
454,Jorge,Martinez,jorge.martinez453@upb.edu,Calle 355 #94,"58938300",27,"2024-06-26",masculino,"2002-10-15","2024-06-26",VZDVRFV45L,31,454,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
463,Maria,Martinez,maria.martinez462@upb.edu,Calle 765 #25,"05370116",24,"2024-06-26",femenino,"2004-03-06","2024-06-26",SBOWZYL1CM,31,463,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
465,Sofia,Garcia,sofia.garcia464@upb.edu,Calle 920 #15,"75825875",2,"2024-06-26",prefiero no decirlo,"2004-01-24","2024-06-26",N4V0K7CJGC,31,465,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
468,Jose,Morales,jose.morales467@upb.edu,Calle 562 #2,"12684136",18,"2024-06-26",prefiero no decirlo,"2002-09-08","2024-06-26",WP81K15RNI,31,468,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
470,Miguel,Romero,miguel.romero469@upb.edu,Calle 948 #85,"05789175",2,"2024-06-26",masculino,"2004-11-04","2024-06-26",PNCTHLVVEE,31,470,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
472,Sofia,Hernandez,sofia.hernandez471@upb.edu,Calle 552 #64,"17724298",13,"2024-06-26",prefiero no decirlo,"2005-09-26","2024-06-26","0DGT3AAQTR",31,472,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
478,Jose,Ortega,jose.ortega477@upb.edu,Calle 955 #24,"61152870",22,"2024-06-26",prefiero no decirlo,"2001-04-02","2024-06-26","87E36RC0EQ",31,478,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
479,Elena,Garcia,elena.garcia478@upb.edu,Calle 771 #39,"74686858",2,"2024-06-26",femenino,"2003-11-28","2024-06-26","62KECYKDBU",31,479,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
500,David,Perez,david.perez499@upb.edu,Calle 331 #75,"46516641",19,"2024-06-26",femenino,"2002-12-04","2024-06-26",UVPLAV49PK,31,500,"2024-06-26","2024-06-26",31,32,430,"2024-07-18","2024-08-12",3,"2024-06-26","2024-06-26"
18,Roberto,Mendoza,roberto.mendoza17@upb.edu,Calle 82 #58,"20667731",26,"2024-06-26",masculino,"2000-06-24","2024-06-26","0S6QXZ82SY",32,18,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
42,Andres,Ramirez,andres.ramirez41@upb.edu,Calle 782 #49,"84384295",15,"2024-06-26",masculino,"2001-10-16","2024-06-26",L3B952QXRF,32,42,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
48,Maria,Rodriguez,maria.rodriguez47@upb.edu,Calle 329 #49,"51649800",20,"2024-06-26",femenino,"2003-11-02","2024-06-26",OC9KMVN6Q8,32,48,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
75,Carlos,Fernandez,carlos.fernandez74@upb.edu,Calle 357 #21,"32814195",3,"2024-06-26",masculino,"2001-07-05","2024-06-26",SE8ENKGBCB,32,75,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
82,Miguel,Garcia,miguel.garcia81@upb.edu,Calle 557 #47,"41623326",17,"2024-06-26",masculino,"2003-03-05","2024-06-26",VV25YIALQ7,32,82,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
98,Roberto,Suarez,roberto.suarez97@upb.edu,Calle 485 #59,"74977953",15,"2024-06-26",prefiero no decirlo,"2000-04-17","2024-06-26",XCNJT67SEG,32,98,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
102,Sofia,Rojas,sofia.rojas101@upb.edu,Calle 897 #42,"38113243",23,"2024-06-26",femenino,"2001-10-26","2024-06-26",UU33QSUTGB,32,102,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
132,Sofia,Romero,sofia.romero131@upb.edu,Calle 732 #91,"85227666",1,"2024-06-26",masculino,"2001-10-09","2024-06-26",AEFE09X9PF,32,132,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
152,Andres,Morales,andres.morales151@upb.edu,Calle 189 #68,"40822926",3,"2024-06-26",masculino,"2005-12-06","2024-06-26",FH1TN55DE6,32,152,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
156,Carmen,Vargas,carmen.vargas155@upb.edu,Calle 358 #46,"86608607",21,"2024-06-26",masculino,"2002-10-11","2024-06-26",JXJMDMG3GQ,32,156,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
193,Luis,Vargas,luis.vargas192@upb.edu,Calle 506 #28,"28322932",13,"2024-06-26",masculino,"2005-06-16","2024-06-26","249MVHHTNM",32,193,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
196,Juan,Reyes,juan.reyes195@upb.edu,Calle 262 #54,"18212370",4,"2024-06-26",prefiero no decirlo,"2005-03-05","2024-06-26",JIZFSDYTEX,32,196,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
200,Carmen,Fernandez,carmen.fernandez199@upb.edu,Calle 671 #41,"69036587",8,"2024-06-26",femenino,"2000-03-26","2024-06-26",OR9E28DOP9,32,200,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
208,Carmen,Martinez,carmen.martinez207@upb.edu,Calle 546 #100,"33568939",28,"2024-06-26",prefiero no decirlo,"2001-09-12","2024-06-26",YGAFBIXM7P,32,208,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
209,Maria,Mendoza,maria.mendoza208@upb.edu,Calle 809 #37,"22648277",5,"2024-06-26",femenino,"2001-10-14","2024-06-26",HKBLADEF6T,32,209,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
217,Andres,Ramirez,andres.ramirez216@upb.edu,Calle 871 #81,"55173561",4,"2024-06-26",masculino,"2004-09-21","2024-06-26",DMWJQ0WEM4,32,217,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
234,Juan,Rojas,juan.rojas233@upb.edu,Calle 613 #75,"32359434",11,"2024-06-26",prefiero no decirlo,"2003-08-26","2024-06-26",SSV6R1599U,32,234,"2024-06-26","2024-06-26",32,21,431,"2024-07-25","2024-08-19",1,"2024-06-26","2024-06-26"
